sales_id,prod_id,emp_id,year,week,quantity
1950,PROD_004,EMP234,2020,W25,25
1951,PROD_004,EMP234,2020,W26,26
1952,PROD_004,EMP234,2020,W27,35
1953,PROD_004,EMP234,2020,W28,23
1954,PROD_004,EMP234,2020,W29,25
1955,PROD_004,EMP234,2020,W30,16
1956,PROD_004,EMP234,2020,W31,28
1957,PROD_004,EMP234,2020,W32,27
1958,PROD_004,EMP234,2020,W33,23
1959,PROD_004,EMP234,2020,W34,46
1960,PROD_004,EMP234,2020,W35,34
1961,PROD_004,EMP234,2020,W36,50
1962,PROD_004,EMP234,2020,W37,50
1963,PROD_004,EMP234,2020,W38,36
1964,PROD_004,EMP234,2020,W39,27
1965,PROD_004,EMP234,2020,W40,37
1966,PROD_004,EMP234,2020,W41,25
1967,PROD_004,EMP234,2020,W42,21
1968,PROD_004,EMP234,2020,W43,17
1969,PROD_004,EMP234,2020,W44,16
1970,PROD_004,EMP234,2020,W45,23
1971,PROD_004,EMP234,2020,W46,16
1972,PROD_004,EMP234,2020,W47,29
1973,PROD_004,EMP234,2020,W48,18
1974,PROD_004,EMP234,2020,W49,24
1975,PROD_004,EMP234,2020,W50,15
1976,PROD_004,EMP234,2020,W51,12
1977,PROD_001,EMP256,2021,W0,20
1978,PROD_001,EMP256,2021,W1,24
1979,PROD_001,EMP256,2021,W2,32
1980,PROD_001,EMP256,2021,W3,35
1981,PROD_001,EMP256,2021,W4,24
1982,PROD_001,EMP256,2021,W5,47
1983,PROD_001,EMP256,2021,W6,69
1984,PROD_001,EMP256,2021,W7,51
1985,PROD_001,EMP256,2021,W8,44
1986,PROD_001,EMP256,2021,W9,49
1987,PROD_001,EMP256,2021,W10,64
1988,PROD_001,EMP256,2021,W11,49
1989,PROD_001,EMP256,2021,W12,38
1990,PROD_001,EMP256,2021,W13,50
1991,PROD_001,EMP256,2021,W14,41
1992,PROD_001,EMP256,2021,W15,56
1993,PROD_001,EMP256,2021,W16,52
1994,PROD_001,EMP256,2021,W17,54
1995,PROD_001,EMP256,2021,W18,87
1996,PROD_001,EMP256,2021,W19,50
1997,PROD_001,EMP256,2021,W20,66
1998,PROD_001,EMP256,2021,W21,54
1999,PROD_001,EMP256,2021,W22,70
2000,PROD_001,EMP256,2021,W23,52
2001,PROD_001,EMP256,2021,W24,48
2002,PROD_001,EMP256,2021,W25,24
2003,PROD_001,EMP256,2021,W26,22
2004,PROD_001,EMP256,2021,W27,32
2005,PROD_001,EMP256,2021,W28,30
2006,PROD_001,EMP256,2021,W29,30
2007,PROD_001,EMP256,2021,W30,17
2008,PROD_001,EMP256,2021,W31,23
2009,PROD_001,EMP256,2021,W32,40
2010,PROD_001,EMP256,2021,W33,31
2011,PROD_001,EMP256,2021,W34,45
2012,PROD_001,EMP256,2021,W35,38
2013,PROD_001,EMP256,2021,W36,34
2014,PROD_001,EMP256,2021,W37,39
2015,PROD_001,EMP256,2021,W38,42
2016,PROD_001,EMP256,2021,W39,30
2017,PROD_001,EMP256,2021,W40,32
2018,PROD_001,EMP256,2021,W41,25
2019,PROD_001,EMP256,2021,W42,23
2020,PROD_001,EMP256,2021,W43,15
2021,PROD_001,EMP256,2021,W44,25
2022,PROD_001,EMP256,2021,W45,23
2023,PROD_001,EMP256,2021,W46,23
2024,PROD_001,EMP256,2021,W47,28
2025,PROD_001,EMP256,2021,W48,24
2026,PROD_001,EMP256,2021,W49,20
2027,PROD_001,EMP256,2021,W50,14
2028,PROD_001,EMP256,2021,W51,9
2029,PROD_001,EMP256,2020,W0,24
2030,PROD_001,EMP256,2020,W1,24
2031,PROD_001,EMP256,2020,W2,37
2032,PROD_001,EMP256,2020,W3,32
2033,PROD_001,EMP256,2020,W4,43
2034,PROD_001,EMP256,2020,W5,57
2035,PROD_001,EMP256,2020,W6,48
2036,PROD_001,EMP256,2020,W7,51
2037,PROD_001,EMP256,2020,W8,58
2038,PROD_001,EMP256,2020,W9,51
2039,PROD_001,EMP256,2020,W10,56
2040,PROD_001,EMP256,2020,W11,46
2041,PROD_001,EMP256,2020,W12,44
2042,PROD_001,EMP256,2020,W13,40
2043,PROD_001,EMP256,2020,W14,54
2044,PROD_001,EMP256,2020,W15,51
2045,PROD_001,EMP256,2020,W16,73
2046,PROD_001,EMP256,2020,W17,51
2047,PROD_001,EMP256,2020,W18,58
2048,PROD_001,EMP256,2020,W19,77
2049,PROD_001,EMP256,2020,W20,71
2050,PROD_001,EMP256,2020,W21,51
2051,PROD_001,EMP256,2020,W22,77
2052,PROD_001,EMP256,2020,W23,63
2053,PROD_001,EMP256,2020,W24,52
2054,PROD_001,EMP256,2020,W25,34
2055,PROD_001,EMP256,2020,W26,27
2056,PROD_001,EMP256,2020,W27,28
2057,PROD_001,EMP256,2020,W28,30
2058,PROD_001,EMP256,2020,W29,30
2059,PROD_001,EMP256,2020,W30,25
2060,PROD_001,EMP256,2020,W31,24
2061,PROD_001,EMP256,2020,W32,37
2062,PROD_001,EMP256,2020,W33,31
2063,PROD_001,EMP256,2020,W34,31
2064,PROD_001,EMP256,2020,W35,33
2065,PROD_001,EMP256,2020,W36,32
2066,PROD_001,EMP256,2020,W37,66
2067,PROD_001,EMP256,2020,W38,48
2068,PROD_001,EMP256,2020,W39,33
2069,PROD_001,EMP256,2020,W40,22
2070,PROD_001,EMP256,2020,W41,18
2071,PROD_001,EMP256,2020,W42,23
2072,PROD_001,EMP256,2020,W43,21
2073,PROD_001,EMP256,2020,W44,17
2074,PROD_001,EMP256,2020,W45,18
2075,PROD_001,EMP256,2020,W46,22
2076,PROD_001,EMP256,2020,W47,28
2077,PROD_001,EMP256,2020,W48,22
2078,PROD_001,EMP256,2020,W49,27
2079,PROD_001,EMP256,2020,W50,17
2080,PROD_001,EMP256,2020,W51,9
2081,PROD_008,EMP244,2021,W0,21
2082,PROD_008,EMP244,2021,W1,20
2083,PROD_008,EMP244,2021,W2,34
2084,PROD_008,EMP244,2021,W3,37
2085,PROD_008,EMP244,2021,W4,39
2086,PROD_008,EMP244,2021,W5,38
2087,PROD_008,EMP244,2021,W6,54
2088,PROD_008,EMP244,2021,W7,47
2089,PROD_008,EMP244,2021,W8,46
2090,PROD_008,EMP244,2021,W9,49
2091,PROD_008,EMP244,2021,W10,57
2092,PROD_008,EMP244,2021,W11,33
2093,PROD_008,EMP244,2021,W12,37
2094,PROD_008,EMP244,2021,W13,31
2095,PROD_008,EMP244,2021,W14,40
2096,PROD_008,EMP244,2021,W15,35
2097,PROD_008,EMP244,2021,W16,45
2098,PROD_008,EMP244,2021,W17,35
2099,PROD_008,EMP244,2021,W18,83
2100,PROD_008,EMP244,2021,W19,56
2101,PROD_008,EMP244,2021,W20,40
2102,PROD_008,EMP244,2021,W21,38
2103,PROD_008,EMP244,2021,W22,52
2104,PROD_008,EMP244,2021,W23,59
2105,PROD_008,EMP244,2021,W24,38
2106,PROD_008,EMP244,2021,W25,31
2107,PROD_008,EMP244,2021,W26,26
2108,PROD_008,EMP244,2021,W27,19
2109,PROD_008,EMP244,2021,W28,20
2110,PROD_008,EMP244,2021,W29,26
2111,PROD_008,EMP244,2021,W30,19
2112,PROD_008,EMP244,2021,W31,13
2113,PROD_008,EMP244,2021,W32,20
2114,PROD_008,EMP244,2021,W33,25
2115,PROD_008,EMP244,2021,W34,19
2116,PROD_008,EMP244,2021,W35,27
2117,PROD_008,EMP244,2021,W36,39
2118,PROD_008,EMP244,2021,W37,36
2119,PROD_008,EMP244,2021,W38,23
2120,PROD_008,EMP244,2021,W39,18
2121,PROD_008,EMP244,2021,W40,17
2122,PROD_008,EMP244,2021,W41,12
2123,PROD_008,EMP244,2021,W42,18
2124,PROD_008,EMP244,2021,W43,10
2125,PROD_008,EMP244,2021,W44,18
2126,PROD_008,EMP244,2021,W45,21
2127,PROD_008,EMP244,2021,W46,24
2128,PROD_008,EMP244,2021,W47,15
2129,PROD_008,EMP244,2021,W48,10
2130,PROD_008,EMP244,2021,W49,18
2131,PROD_008,EMP244,2021,W50,13
2132,PROD_008,EMP244,2021,W51,14
2133,PROD_008,EMP244,2020,W0,13
2134,PROD_008,EMP244,2020,W1,14
2135,PROD_008,EMP244,2020,W2,18
2136,PROD_008,EMP244,2020,W3,23
2137,PROD_008,EMP244,2020,W4,23
2138,PROD_008,EMP244,2020,W5,28
2139,PROD_008,EMP244,2020,W6,49
2140,PROD_008,EMP244,2020,W7,64
2141,PROD_008,EMP244,2020,W8,29
2142,PROD_008,EMP244,2020,W9,43
2143,PROD_008,EMP244,2020,W10,35
2144,PROD_008,EMP244,2020,W11,30
2145,PROD_008,EMP244,2020,W12,38
2146,PROD_008,EMP244,2020,W13,38
2147,PROD_008,EMP244,2020,W14,32
2148,PROD_008,EMP244,2020,W15,47
2149,PROD_008,EMP244,2020,W16,42
2150,PROD_008,EMP244,2020,W17,51
2151,PROD_008,EMP244,2020,W18,42
2152,PROD_008,EMP244,2020,W19,44
2153,PROD_008,EMP244,2020,W20,75
2154,PROD_008,EMP244,2020,W21,60
2155,PROD_008,EMP244,2020,W22,50
2156,PROD_008,EMP244,2020,W23,47
2157,PROD_008,EMP244,2020,W24,74
2158,PROD_008,EMP244,2020,W25,44
2159,PROD_008,EMP244,2020,W26,16
2160,PROD_008,EMP244,2020,W27,13
2161,PROD_008,EMP244,2020,W28,14
2162,PROD_008,EMP244,2020,W29,24
2163,PROD_008,EMP244,2020,W30,13
2164,PROD_008,EMP244,2020,W31,16
2165,PROD_008,EMP244,2020,W32,18
2166,PROD_008,EMP244,2020,W33,21
2167,PROD_008,EMP244,2020,W34,22
2168,PROD_008,EMP244,2020,W35,25
2169,PROD_008,EMP244,2020,W36,26
2170,PROD_008,EMP244,2020,W37,48
2171,PROD_008,EMP244,2020,W38,25
2172,PROD_008,EMP244,2020,W39,24
2173,PROD_008,EMP244,2020,W40,14
2174,PROD_008,EMP244,2020,W41,17
2175,PROD_008,EMP244,2020,W42,18
2176,PROD_008,EMP244,2020,W43,19
2177,PROD_008,EMP244,2020,W44,18
2178,PROD_008,EMP244,2020,W45,15
2179,PROD_008,EMP244,2020,W46,17
2180,PROD_008,EMP244,2020,W47,25
2181,PROD_008,EMP244,2020,W48,24
2182,PROD_008,EMP244,2020,W49,23
2183,PROD_008,EMP244,2020,W50,19
2184,PROD_008,EMP244,2020,W51,18
2185,PROD_005,EMP234,2021,W0,13
2186,PROD_005,EMP234,2021,W1,22
2187,PROD_005,EMP234,2021,W2,11
2188,PROD_005,EMP234,2021,W3,18
2189,PROD_005,EMP234,2021,W4,27
2190,PROD_005,EMP234,2021,W5,21
2191,PROD_005,EMP234,2021,W6,29
2192,PROD_005,EMP234,2021,W7,33
2193,PROD_005,EMP234,2021,W8,61
2194,PROD_005,EMP234,2021,W9,47
2195,PROD_005,EMP234,2021,W10,30
2196,PROD_005,EMP234,2021,W11,38
2197,PROD_005,EMP234,2021,W12,23
2198,PROD_005,EMP234,2021,W13,22
2199,PROD_005,EMP234,2021,W14,37
2200,PROD_005,EMP234,2021,W15,31
2201,PROD_005,EMP234,2021,W16,33
2202,PROD_005,EMP234,2021,W17,38
2203,PROD_005,EMP234,2021,W18,36
2204,PROD_005,EMP234,2021,W19,52
2205,PROD_005,EMP234,2021,W20,39
2206,PROD_005,EMP234,2021,W21,54
2207,PROD_005,EMP234,2021,W22,56
2208,PROD_005,EMP234,2021,W23,55
2209,PROD_005,EMP234,2021,W24,61
2210,PROD_005,EMP234,2021,W25,40
2211,PROD_005,EMP234,2021,W26,10
2212,PROD_005,EMP234,2021,W27,20
2213,PROD_005,EMP234,2021,W28,17
2214,PROD_005,EMP234,2021,W29,16
2215,PROD_005,EMP234,2021,W30,11
2216,PROD_005,EMP234,2021,W31,14
2217,PROD_005,EMP234,2021,W32,15
2218,PROD_005,EMP234,2021,W33,9
2219,PROD_005,EMP234,2021,W34,15
2220,PROD_005,EMP234,2021,W35,30
2221,PROD_005,EMP234,2021,W36,21
2222,PROD_005,EMP234,2021,W37,52
2223,PROD_005,EMP234,2021,W38,26
2224,PROD_005,EMP234,2021,W39,16
2225,PROD_005,EMP234,2021,W40,16
2226,PROD_005,EMP234,2021,W41,16
2227,PROD_005,EMP234,2021,W42,17
2228,PROD_005,EMP234,2021,W43,14
2229,PROD_005,EMP234,2021,W44,13
2230,PROD_005,EMP234,2021,W45,18
2231,PROD_005,EMP234,2021,W46,20
2232,PROD_005,EMP234,2021,W47,19
2233,PROD_005,EMP234,2021,W48,23
2234,PROD_005,EMP234,2021,W49,16
2235,PROD_005,EMP234,2021,W50,19
2236,PROD_005,EMP234,2021,W51,14
2237,PROD_005,EMP234,2020,W0,21
2238,PROD_005,EMP234,2020,W1,14
2239,PROD_005,EMP234,2020,W2,23
2240,PROD_005,EMP234,2020,W3,21
2241,PROD_005,EMP234,2020,W4,36
2242,PROD_005,EMP234,2020,W5,31
2243,PROD_005,EMP234,2020,W6,27
2244,PROD_005,EMP234,2020,W7,25
2245,PROD_005,EMP234,2020,W8,56
2246,PROD_005,EMP234,2020,W9,21
2247,PROD_005,EMP234,2020,W10,29
2248,PROD_005,EMP234,2020,W11,27
2249,PROD_005,EMP234,2020,W12,17
2250,PROD_005,EMP234,2020,W13,34
2251,PROD_005,EMP234,2020,W14,25
2252,PROD_005,EMP234,2020,W15,42
2253,PROD_005,EMP234,2020,W16,39
2254,PROD_005,EMP234,2020,W17,29
2255,PROD_005,EMP234,2020,W18,22
2256,PROD_005,EMP234,2020,W19,40
2257,PROD_005,EMP234,2020,W20,48
2258,PROD_005,EMP234,2020,W21,54
2259,PROD_005,EMP234,2020,W22,48
2260,PROD_005,EMP234,2020,W23,67
2261,PROD_005,EMP234,2020,W24,35
2262,PROD_005,EMP234,2020,W25,36
2263,PROD_005,EMP234,2020,W26,12
2264,PROD_005,EMP234,2020,W27,21
2265,PROD_005,EMP234,2020,W28,10
2266,PROD_005,EMP234,2020,W29,15
2267,PROD_005,EMP234,2020,W30,15
2268,PROD_005,EMP234,2020,W31,21
2269,PROD_005,EMP234,2020,W32,16
2270,PROD_005,EMP234,2020,W33,28
2271,PROD_005,EMP234,2020,W34,26
2272,PROD_005,EMP234,2020,W35,18
2273,PROD_005,EMP234,2020,W36,34
2274,PROD_005,EMP234,2020,W37,28
2275,PROD_005,EMP234,2020,W38,21
2276,PROD_005,EMP234,2020,W39,10
2277,PROD_005,EMP234,2020,W40,18
2278,PROD_005,EMP234,2020,W41,16
2279,PROD_005,EMP234,2020,W42,14
2280,PROD_005,EMP234,2020,W43,8
2281,PROD_005,EMP234,2020,W44,10
2282,PROD_005,EMP234,2020,W45,7
2283,PROD_005,EMP234,2020,W46,9
2284,PROD_005,EMP234,2020,W47,14
2285,PROD_005,EMP234,2020,W48,18
2286,PROD_005,EMP234,2020,W49,15
2287,PROD_005,EMP234,2020,W50,10
2288,PROD_005,EMP234,2020,W51,14
2289,PROD_002,EMP256,2021,W0,18
2290,PROD_002,EMP256,2021,W1,15
2291,PROD_002,EMP256,2021,W2,14
2292,PROD_002,EMP256,2021,W3,23
2293,PROD_002,EMP256,2021,W4,24
2294,PROD_002,EMP256,2021,W5,27
2295,PROD_002,EMP256,2021,W6,34
2296,PROD_002,EMP256,2021,W7,44
2297,PROD_002,EMP256,2021,W8,39
2298,PROD_002,EMP256,2021,W9,20
2299,PROD_002,EMP256,2021,W10,44
2300,PROD_002,EMP256,2021,W11,24
2301,PROD_002,EMP256,2021,W12,25
2302,PROD_002,EMP256,2021,W13,23
2303,PROD_002,EMP256,2021,W14,20
2304,PROD_002,EMP256,2021,W15,28
2305,PROD_002,EMP256,2021,W16,25
2306,PROD_002,EMP256,2021,W17,42
2307,PROD_002,EMP256,2021,W18,41
2308,PROD_002,EMP256,2021,W19,48
2309,PROD_002,EMP256,2021,W20,50
2310,PROD_002,EMP256,2021,W21,16
2311,PROD_002,EMP256,2021,W22,44
2312,PROD_002,EMP256,2021,W23,38
2313,PROD_002,EMP256,2021,W24,31
2314,PROD_002,EMP256,2021,W25,33
2315,PROD_002,EMP256,2021,W26,18
2316,PROD_002,EMP256,2021,W27,19
2317,PROD_002,EMP256,2021,W28,16
2318,PROD_002,EMP256,2021,W29,19
2319,PROD_002,EMP256,2021,W30,10
2320,PROD_002,EMP256,2021,W31,14
2321,PROD_002,EMP256,2021,W32,19
2322,PROD_002,EMP256,2021,W33,20
2323,PROD_002,EMP256,2021,W34,22
2324,PROD_002,EMP256,2021,W35,15
2325,PROD_002,EMP256,2021,W36,18
2326,PROD_002,EMP256,2021,W37,30
2327,PROD_002,EMP256,2021,W38,26
2328,PROD_002,EMP256,2021,W39,14
2329,PROD_002,EMP256,2021,W40,19
2330,PROD_002,EMP256,2021,W41,12
2331,PROD_002,EMP256,2021,W42,16
2332,PROD_002,EMP256,2021,W43,6
2333,PROD_002,EMP256,2021,W44,8
2334,PROD_002,EMP256,2021,W45,8
2335,PROD_002,EMP256,2021,W46,16
2336,PROD_002,EMP256,2021,W47,15
2337,PROD_002,EMP256,2021,W48,8
2338,PROD_002,EMP256,2021,W49,14
2339,PROD_002,EMP256,2021,W50,11
2340,PROD_002,EMP256,2021,W51,9
2341,PROD_002,EMP256,2020,W0,17
2342,PROD_002,EMP256,2020,W1,10
2343,PROD_002,EMP256,2020,W2,15
2344,PROD_002,EMP256,2020,W3,25
2345,PROD_002,EMP256,2020,W4,22
2346,PROD_002,EMP256,2020,W5,26
2347,PROD_002,EMP256,2020,W6,29
2348,PROD_002,EMP256,2020,W7,19
2349,PROD_002,EMP256,2020,W8,54
2350,PROD_002,EMP256,2020,W9,15
2351,PROD_002,EMP256,2020,W10,36
2352,PROD_002,EMP256,2020,W11,30
2353,PROD_002,EMP256,2020,W12,25
2354,PROD_002,EMP256,2020,W13,33
2355,PROD_002,EMP256,2020,W14,15
2356,PROD_002,EMP256,2020,W15,27
2357,PROD_002,EMP256,2020,W16,28
2358,PROD_002,EMP256,2020,W17,57
2359,PROD_002,EMP256,2020,W18,37
2360,PROD_002,EMP256,2020,W19,32
2361,PROD_002,EMP256,2020,W20,40
2362,PROD_002,EMP256,2020,W21,37
2363,PROD_002,EMP256,2020,W22,50
2364,PROD_002,EMP256,2020,W23,42
2365,PROD_002,EMP256,2020,W24,47
2366,PROD_002,EMP256,2020,W25,47
2367,PROD_002,EMP256,2020,W26,15
2368,PROD_002,EMP256,2020,W27,14
2369,PROD_002,EMP256,2020,W28,11
2370,PROD_002,EMP256,2020,W29,9
2371,PROD_002,EMP256,2020,W30,9
2372,PROD_002,EMP256,2020,W31,5
2373,PROD_002,EMP256,2020,W32,12
2374,PROD_002,EMP256,2020,W33,22
2375,PROD_002,EMP256,2020,W34,23
2376,PROD_002,EMP256,2020,W35,23
2377,PROD_002,EMP256,2020,W36,17
2378,PROD_002,EMP256,2020,W37,29
2379,PROD_002,EMP256,2020,W38,17
2380,PROD_002,EMP256,2020,W39,12
2381,PROD_002,EMP256,2020,W40,22
2382,PROD_002,EMP256,2020,W41,13
2383,PROD_002,EMP256,2020,W42,12
2384,PROD_002,EMP256,2020,W43,13
2385,PROD_002,EMP256,2020,W44,8
2386,PROD_002,EMP256,2020,W45,12
2387,PROD_002,EMP256,2020,W46,14
2388,PROD_002,EMP256,2020,W47,10
2389,PROD_002,EMP256,2020,W48,18
2390,PROD_002,EMP256,2020,W49,15
2391,PROD_002,EMP256,2020,W50,12
2392,PROD_002,EMP256,2020,W51,14
2393,PROD_006,EMP234,2021,W0,11
2394,PROD_006,EMP234,2021,W1,22
2395,PROD_006,EMP234,2021,W2,10
2396,PROD_006,EMP234,2021,W3,16
2397,PROD_006,EMP234,2021,W4,22
2398,PROD_006,EMP234,2021,W5,21
2399,PROD_006,EMP234,2021,W6,26
2400,PROD_006,EMP234,2021,W7,33
2401,PROD_006,EMP234,2021,W8,35
2402,PROD_006,EMP234,2021,W9,35
2403,PROD_006,EMP234,2021,W10,34
2404,PROD_006,EMP234,2021,W11,29
2405,PROD_006,EMP234,2021,W12,20
2406,PROD_006,EMP234,2021,W13,33
2407,PROD_006,EMP234,2021,W14,24
2408,PROD_006,EMP234,2021,W15,24
2409,PROD_006,EMP234,2021,W16,33
2410,PROD_006,EMP234,2021,W17,38
2411,PROD_006,EMP234,2021,W18,36
2412,PROD_006,EMP234,2021,W19,17
2413,PROD_006,EMP234,2021,W20,25
2414,PROD_006,EMP234,2021,W21,41
2415,PROD_006,EMP234,2021,W22,54
2416,PROD_006,EMP234,2021,W23,45
2417,PROD_006,EMP234,2021,W24,37
2418,PROD_006,EMP234,2021,W25,35
2419,PROD_006,EMP234,2021,W26,7
2420,PROD_006,EMP234,2021,W27,16
2421,PROD_006,EMP234,2021,W28,14
2422,PROD_006,EMP234,2021,W29,7
2423,PROD_006,EMP234,2021,W30,15
2424,PROD_006,EMP234,2021,W31,15
2425,PROD_006,EMP234,2021,W32,18
2426,PROD_006,EMP234,2021,W33,20
2427,PROD_006,EMP234,2021,W34,8
2428,PROD_006,EMP234,2021,W35,21
2429,PROD_006,EMP234,2021,W36,17
2430,PROD_006,EMP234,2021,W37,30
2431,PROD_006,EMP234,2021,W38,14
2432,PROD_006,EMP234,2021,W39,15
2433,PROD_006,EMP234,2021,W40,14
2434,PROD_006,EMP234,2021,W41,14
2435,PROD_006,EMP234,2021,W42,8
2436,PROD_006,EMP234,2021,W43,10
2437,PROD_006,EMP234,2021,W44,8
2438,PROD_006,EMP234,2021,W45,7
2439,PROD_006,EMP234,2021,W46,16
2440,PROD_006,EMP234,2021,W47,16
2441,PROD_006,EMP234,2021,W48,20
2442,PROD_006,EMP234,2021,W49,18
2443,PROD_006,EMP234,2021,W50,14
2444,PROD_006,EMP234,2021,W51,17
2445,PROD_006,EMP234,2020,W0,12
2446,PROD_006,EMP234,2020,W1,27
2447,PROD_006,EMP234,2020,W2,25
2448,PROD_006,EMP234,2020,W3,12
2449,PROD_006,EMP234,2020,W4,28
2450,PROD_006,EMP234,2020,W5,28
2451,PROD_006,EMP234,2020,W6,46
2452,PROD_006,EMP234,2020,W7,27
2453,PROD_006,EMP234,2020,W8,58
2454,PROD_006,EMP234,2020,W9,36
2455,PROD_006,EMP234,2020,W10,28
2456,PROD_006,EMP234,2020,W11,27
2457,PROD_006,EMP234,2020,W12,17
2458,PROD_006,EMP234,2020,W13,23
2459,PROD_006,EMP234,2020,W14,25
2460,PROD_006,EMP234,2020,W15,32
2461,PROD_006,EMP234,2020,W16,52
2462,PROD_006,EMP234,2020,W17,26
2463,PROD_006,EMP234,2020,W18,45
2464,PROD_006,EMP234,2020,W19,30
2465,PROD_006,EMP234,2020,W20,36
2466,PROD_006,EMP234,2020,W21,30
2467,PROD_006,EMP234,2020,W22,30
2468,PROD_006,EMP234,2020,W23,39
2469,PROD_006,EMP234,2020,W24,29
2470,PROD_006,EMP234,2020,W25,27
2471,PROD_006,EMP234,2020,W26,18
2472,PROD_006,EMP234,2020,W27,13
2473,PROD_006,EMP234,2020,W28,9
2474,PROD_006,EMP234,2020,W29,11
2475,PROD_006,EMP234,2020,W30,17
2476,PROD_006,EMP234,2020,W31,25
2477,PROD_006,EMP234,2020,W32,25
2478,PROD_006,EMP234,2020,W33,14
2479,PROD_006,EMP234,2020,W34,19
2480,PROD_006,EMP234,2020,W35,16
2481,PROD_006,EMP234,2020,W36,14
2482,PROD_006,EMP234,2020,W37,28
2483,PROD_006,EMP234,2020,W38,38
2484,PROD_006,EMP234,2020,W39,13
2485,PROD_006,EMP234,2020,W40,16
2486,PROD_006,EMP234,2020,W41,17
2487,PROD_006,EMP234,2020,W42,13
2488,PROD_006,EMP234,2020,W43,7
2489,PROD_006,EMP234,2020,W44,11
2490,PROD_006,EMP234,2020,W45,9
2491,PROD_006,EMP234,2020,W46,13
2492,PROD_006,EMP234,2020,W47,12
2493,PROD_006,EMP234,2020,W48,8
2494,PROD_006,EMP234,2020,W49,9
2495,PROD_006,EMP234,2020,W50,10
2496,PROD_006,EMP234,2020,W51,9
2497,PROD_003,EMP256,2021,W0,14
2498,PROD_003,EMP256,2021,W1,12
2499,PROD_003,EMP256,2021,W2,16
2500,PROD_003,EMP256,2021,W3,29
2501,PROD_003,EMP256,2021,W4,16
2502,PROD_003,EMP256,2021,W5,25
2503,PROD_003,EMP256,2021,W6,29
2504,PROD_003,EMP256,2021,W7,31
2505,PROD_003,EMP256,2021,W8,26
2506,PROD_003,EMP256,2021,W9,27
2507,PROD_003,EMP256,2021,W10,27
2508,PROD_003,EMP256,2021,W11,20
2509,PROD_003,EMP256,2021,W12,30
2510,PROD_003,EMP256,2021,W13,32
2511,PROD_003,EMP256,2021,W14,27
2512,PROD_003,EMP256,2021,W15,24
2513,PROD_003,EMP256,2021,W16,40
2514,PROD_003,EMP256,2021,W17,43
2515,PROD_003,EMP256,2021,W18,25
2516,PROD_003,EMP256,2021,W19,35
2517,PROD_003,EMP256,2021,W20,39
2518,PROD_003,EMP256,2021,W21,45
2519,PROD_003,EMP256,2021,W22,39
2520,PROD_003,EMP256,2021,W23,35
2521,PROD_003,EMP256,2021,W24,24
2522,PROD_003,EMP256,2021,W25,9
2523,PROD_003,EMP256,2021,W26,25
2524,PROD_003,EMP256,2021,W27,22
2525,PROD_003,EMP256,2021,W28,21
2526,PROD_003,EMP256,2021,W29,13
2527,PROD_003,EMP256,2021,W30,16
2528,PROD_003,EMP256,2021,W31,18
2529,PROD_003,EMP256,2021,W32,19
2530,PROD_003,EMP256,2021,W33,14
2531,PROD_003,EMP256,2021,W34,19
2532,PROD_003,EMP256,2021,W35,24
2533,PROD_003,EMP256,2021,W36,33
2534,PROD_003,EMP256,2021,W37,27
2535,PROD_003,EMP256,2021,W38,28
2536,PROD_003,EMP256,2021,W39,17
2537,PROD_003,EMP256,2021,W40,14
2538,PROD_003,EMP256,2021,W41,13
2539,PROD_003,EMP256,2021,W42,13
2540,PROD_003,EMP256,2021,W43,5
2541,PROD_003,EMP256,2021,W44,17
2542,PROD_003,EMP256,2021,W45,10
2543,PROD_003,EMP256,2021,W46,13
2544,PROD_003,EMP256,2021,W47,9
2545,PROD_003,EMP256,2021,W48,12
2546,PROD_003,EMP256,2021,W49,9
2547,PROD_003,EMP256,2021,W50,10
2548,PROD_003,EMP256,2021,W51,3
2549,PROD_003,EMP256,2020,W0,14
2550,PROD_003,EMP256,2020,W1,17
2551,PROD_003,EMP256,2020,W2,27
2552,PROD_003,EMP256,2020,W3,26
2553,PROD_003,EMP256,2020,W4,23
2554,PROD_003,EMP256,2020,W5,44
2555,PROD_003,EMP256,2020,W6,38
2556,PROD_003,EMP256,2020,W7,42
2557,PROD_003,EMP256,2020,W8,25
2558,PROD_003,EMP256,2020,W9,18
2559,PROD_003,EMP256,2020,W10,21
2560,PROD_003,EMP256,2020,W11,34
2561,PROD_003,EMP256,2020,W12,12
2562,PROD_003,EMP256,2020,W13,19
2563,PROD_003,EMP256,2020,W14,32
2564,PROD_003,EMP256,2020,W15,24
2565,PROD_003,EMP256,2020,W16,44
2566,PROD_003,EMP256,2020,W17,49
2567,PROD_003,EMP256,2020,W18,42
2568,PROD_003,EMP256,2020,W19,34
2569,PROD_003,EMP256,2020,W20,32
2570,PROD_003,EMP256,2020,W21,35
2571,PROD_003,EMP256,2020,W22,42
2572,PROD_003,EMP256,2020,W23,26
2573,PROD_003,EMP256,2020,W24,23
2574,PROD_003,EMP256,2020,W25,24
2575,PROD_003,EMP256,2020,W26,16
2576,PROD_003,EMP256,2020,W27,12
2577,PROD_003,EMP256,2020,W28,15
2578,PROD_003,EMP256,2020,W29,15
2579,PROD_003,EMP256,2020,W30,9
2580,PROD_003,EMP256,2020,W31,15
2581,PROD_003,EMP256,2020,W32,12
2582,PROD_003,EMP256,2020,W33,21
2583,PROD_003,EMP256,2020,W34,21
2584,PROD_003,EMP256,2020,W35,19
